pincode,district,latitude,longitude
700115,NORTH,22.71,88.37
700116,NORTH,22.7,88.37
700117,NORTH,22.72,88.38
700118,NORTH,22.73,88.38
700119,NORTH,22.74,88.37
700120,NORTH,22.77,88.35
700121,NORTH,22.79,88.44
700122,NORTH,22.78,88.38
700123,NORTH,22.77,88.35
700124,NORTH,22.7117468,88.4788575
700125,NORTH,22.7826934,88.5009186
700126,NORTH,22.7235446,88.4719562
700127,NORTH,22.7098333,88.4678333
700128,NORTH,22.6803606,22.6803606
700129,NORTH,22.7022287,88.4625977
700130,NORTH,22.7126298,88.4351992
700131,NORTH,22.6894311,88.4459901
700132,NORTH,22.6629722,88.8713889
700133,NORTH,22.6629722,88.8713889
700134,NORTH,22.67,88.83
700135,NORTH,22.6102592,88.5160865
700136,NORTH,22.6457469,88.4586739
700137,SOUTH,22.4041,88.18523
700138,SOUTH,22.2808,88.0935
700139,SOUTH,22.435,88.306
700140,SOUTH,22.616,88.402
700141,SOUTH,22.541,88.2455
700142,SOUTH,22.3421,88.215
700143,SOUTH,22.3057,88.1727
700144,SOUTH,22.3615,88.4321667
700145,SOUTH,22.756,88.507
700146,SOUTH,22.2545,88.2559
700147,SOUTH,22.2445,88.2559
700148,SOUTH,22.4163055,88.4068194
700149,SOUTH,22.42968,88.41735
700150,SOUTH,22.526236,88.471
700151,SOUTH,22.422691,88.380192
700152,SOUTH,22.4665556,88.4085278
700153,SOUTH,22.45304,88.38598
700154,SOUTH,22.452513,88.353391
700155,NORTH,22.6912471,88.4770194
700156,NORTH,22.579998,88.486399
700157,NORTH,22.351597,88.273062
700158,NORTH,22.68,88.44
700159,NORTH,22.6075352,88.4312017
700160,NORTH,22.5595166,88.4896151
700161,NORTH,22.6200334,88.465075
700162,NORTH,22.5909343,88.4544308
700163,NORTH,22.5831,88.4538
711101,NAN,22.5819,88.3245
711102,NAN,22.5753611,88.3190278
711103,NAN,22.5626111,88.3145
711104,NAN,22.5846112,88.3015833
711105,NAN,22.600712,88.31908
711106,NAN,22.6032222,88.3308889
711107,NAN,22.6128333,88.3483889
711108,NAN,23.0191666,88.5302777
711109,NAN,22.56525,88.2838611
711110,NAN,26.1413,80.0275
711111,NAN,22.5804,88.2751
711112,NAN,22.5939,88.288
711113,NAN,22.6062,88.294
711114,NAN,22.6391,88.304
711115,NAN,22.650242,88.281835
711201,NAN,22.6394444,88.3416667
711202,NAN,22.6278056,88.3508611
711203,NAN,22.625425,88.3409333
711204,NAN,22.6194444,88.3516666
711205,NAN,22.6594444,88.3285
711206,NAN,22.650242,88.281835
711225,NAN,22.5816944,88.3371944
711226,NAN,22.744996,87.951687
711227,NAN,23.7271,91.3177
711301,NAN,22.5816944,88.3371944
711302,NAN,23.292,88.0206
711303,NAN,22.453034,87.917545
711304,NAN,22.5816944,88.3371944
711305,NAN,22.5004722,88.1725833
711306,NAN,22.5816944,88.3371944
711307,NAN,22.510277,88.131165
711308,NAN,22.5816944,88.3371944
711309,NAN,22.524469,88.213688
711310,NAN,22.511086,88.160852
711312,NAN,22.445055,87.973864
711313,NAN,22.565413,88.224208
711314,NAN,22.242877,88.055002
711315,NAN,21.2043,84.8152
711316,NAN,22.498264,88.082748
711317,NAN,22.5816944,88.3371944
711322,NAN,22.552845,88.165728
711331,NAN,22.33482,88.09818
711401,NAN,22.941,88.637
711403,NAN,22.603441,88.262848
711404,NAN,22.652393,88.144998
711405,NAN,22.664004,88.250986
711408,NAN,22.693084,88.059534
711409,NAN,22.6202777,88.2431947
711410,NAN,22.628975,88.053424
711411,NAN,22.619031,88.224208
711412,NAN,22.66921,87.935931
711413,NAN,22.5623,87.960435
711414,NAN,22.4652,88.0574
712101,NAN,22.8871111,88.3995556
712102,NAN,22.54,88.56
712103,NAN,22,88.39
712104,NAN,22.5963888,88.2638888
712105,NAN,22,88.39
712121,NAN,22.5955555,88.2636111
712122,NAN,22.95,88.39
712123,NAN,22.82,87.88
712124,NAN,22.74425,88.3548333
712125,NAN,22.88825,88.40225
712134,BARDDHAMAN,22.92,88.32
712135,NAN,22.28,88.32
712136,NAN,22.5121,88.2129
712137,NAN,22.88825,88.40225
712138,NAN,22.88825,88.40225
712139,NAN,22.847,88.3515166
712146,BARDDHAMAN,22.95,88.39
712147,NAN,22.95,88.39
712148,NAN,22.88825,88.32
712149,NAN,22.95,88.39
712152,NAN,23.0833,88.39
712201,NAN,22.7573056,88.3423611
712202,NAN,22.7513192,88.3514317
712203,NAN,22.88825,88.40225
712204,NAN,22.88825,88.40225
712221,NAN,22.812139,88.3528
712222,NAN,22.882,87.7015
712223,NAN,22.769003,88.321501
712232,NAN,22.88825,88.40225
712233,NAN,22.6860556,88.3505833
712234,NAN,22.7027666,88.3235833
712235,NAN,22.6980556,88.3413889
712245,NAN,22.7400059,88.349994
712246,NAN,22.88825,88.40225
712248,NAN,22.7328611,88.3526944
712249,NAN,22.7355556,88.3361944
712250,NAN,22.722531,88.337202
712258,NAN,22.6552777,88.3480555
712291,NAN,22.7221827,88.3536356
712301,NAN,22.91,88.1
712302,NAN,22.21,88.1
712303,NAN,22.39,88.15
712304,NAN,22.88825,88.40225
712305,NAN,22.95,88.39
712306,NAN,22.88825,88.40225
712308,BARDDHAMAN,22.39,88.40225
712310,NAN,22.685,88.2988888
712311,NAN,22.684336,88.298727
712401,NAN,22.8361111,87.9691666
712402,NAN,22.93,88.04
712403,NAN,22.5336111,88.2913888
712404,NAN,22.7376666,88.0551944
712405,NAN,22.88825,22.88825
712406,NAN,22.72,87.88
712407,NAN,22.828281,88.16614
712408,NAN,22.765375,88.004506
712409,NAN,22.814957,88.234481
712410,NAN,22.878655,88.014294
712412,NAN,22.76,87.89
712413,NAN,22.86,87.87
712414,NAN,22.76,88.32
712415,NAN,22.83,87.93
712416,NAN,22.66,87.9
712417,NAN,22.65,87.81
712501,NAN,23.12,88.47
712502,NAN,22.960615,88.406133
712503,NAN,22.39,88.32
712504,NAN,22.88825,88.40225
712512,NAN,22.21,88.15
712513,NAN,22.95,88.40225
712514,NAN,22.88825,88.40225
712515,NAN,23.0536111,88.4430555
712601,NAN,22.8748611,87.7953333
712602,NAN,22.95,88.39
712611,NAN,22.88825,88.39
712612,NAN,22.88,87.67
712613,NAN,22.95,88.39
712614,NAN,22.65,88.38
712615,NAN,22.95,88.39
712616,NAN,22.95,88.39
712617,NAN,22.95,88.39
712701,NAN,22.737124,88.192291
712702,NAN,22.88825,88.40225
712706,NAN,22.762171,88.170922
713101,BARDDHAMAN,23.317315,87.658113
713102,BARDDHAMAN,23.24,87.93
713103,BARDDHAMAN,23.0001169,87.0000894
713104,BARDDHAMAN,23.22,87.92
713121,BARDDHAMAN,23.46,87.9
713122,BARDDHAMAN,23.21,88.3
713123,BARDDHAMAN,23.74,88.11
713124,BARDDHAMAN,23.12,87.96
713125,BARDDHAMAN,23.36,87.94
713126,BARDDHAMAN,23.55,87.7
713127,BARDDHAMAN,23.41,87.79
713128,BARDDHAMAN,23.47,87.68
713129,BARDDHAMAN,23.77,88
713130,BARDDHAMAN,23.6477778,88.1302778
713131,BARDDHAMAN,23.53,87.82
713132,BARDDHAMAN,23.63,88.02
713140,BARDDHAMAN,23.89,88.06
713141,BARDDHAMAN,23.4,87.73
713142,BANKURA,23.22,87.6
713143,BARDDHAMAN,23.5,88.08
713144,BARDDHAMAN,23.44,87.64
713145,BARDDHAMAN,23.42,88.14
713146,BARDDHAMAN,23.19,88.13
713147,BARDDHAMAN,23.54,87.94
713148,BARDDHAMAN,23.41,87.45
713149,BARDDHAMAN,23.21,88.1
713150,BARDDHAMAN,23.61,88.06
713151,BARDDHAMAN,23.18,88.01
713152,BARDDHAMAN,23.54,87.57
713153,BARDDHAMAN,23.48,87.56
713154,BARDDHAMAN,23.2001716,88.0833558
713166,BARDDHAMAN,23.09,88.05
713201,BARDDHAMAN,23.502331,87.3081392
713202,BARDDHAMAN,23.4917151,87.3062555
713203,BARDDHAMAN,23.5533568,87.2721156
713204,BARDDHAMAN,23.591857,87.310808
713205,BARDDHAMAN,23.5687751,87.317939
713206,BARDDHAMAN,23.556632,87.375742
713207,BARDDHAMAN,23.5285891,87.2563925
713208,BARDDHAMAN,23.528182,87.269294
713209,BARDDHAMAN,23.5534248,87.2908401
713210,BARDDHAMAN,23.519945,87.327404
713211,BARDDHAMAN,23.496803,87.332726
713212,BARDDHAMAN,23.546619,87.400037
713213,BARDDHAMAN,23.561623,87.278457
713214,BARDDHAMAN,23.541254,87.328566
713215,BARDDHAMAN,23.515131,87.267801
713216,BARDDHAMAN,23.536386,87.298268
713217,BARDDHAMAN,23.572935,87.23322
713301,BARDDHAMAN,22.6866667,86.9735278
713302,BARDDHAMAN,24.2960416,87.6126833
713303,BARDDHAMAN,24.4366666,87.5608333
713304,BARDDHAMAN,23.6901111,86.9489444
713305,BARDDHAMAN,23.8371222,86.909973
713315,BARDDHAMAN,23.817778,86.98328
713321,BARDDHAMAN,23.614765,87.217835
713322,BARDDHAMAN,23.662625,87.193301
713323,BARDDHAMAN,23.907543,87.881665
713324,BARDDHAMAN,23.739288,86.818138
713325,BARDDHAMAN,23.665124,86.932554
713326,BARDDHAMAN,22.2322222,87.8636111
713330,BARDDHAMAN,23.696012,87.072461
713331,BARDDHAMAN,23.6871944,86.9733333
713332,BARDDHAMAN,23.830249,88.069867
713333,BARDDHAMAN,23.692297,86.829565
713334,BARDDHAMAN,23.749609,87.029281
713335,NAN,23.591303,86.663469
713336,BARDDHAMAN,23.706069,87.077411
713337,BARDDHAMAN,23.6769,87.0776
713338,BARDDHAMAN,23.618224,87.1868333
713339,BARDDHAMAN,23.673945,86.952395
713340,BARDDHAMAN,23.8371222,86.909973
713341,BARDDHAMAN,23.706592,86.949892
713342,BARDDHAMAN,23.665918,87.164077
713343,BARDDHAMAN,23.7305278,86.8391389
713344,BARDDHAMAN,23.8371222,86.909973
713346,BARDDHAMAN,23.731432,87.265665
713347,BARDDHAMAN,23.617977,87.116153
713357,BARDDHAMAN,23.8371222,86.909973
713358,BARDDHAMAN,23.613062,87.083638
713359,BARDDHAMAN,23.723334,86.894779
713360,BARDDHAMAN,23.8371222,86.909973
713361,BARDDHAMAN,23.8371222,86.909973
713362,BARDDHAMAN,23.686409,87.110201
713363,BARDDHAMAN,23.61277,87.268348
713365,BARDDHAMAN,23.618125,87.136235
713369,BARDDHAMAN,24.2808333,87.5516666
713370,BARDDHAMAN,23.887533,87.732934
713371,BARDDHAMAN,23.693613,86.894779
713372,BARDDHAMAN,23.8371222,86.909973
713373,BARDDHAMAN,23.673945,86.952395
713376,BARDDHAMAN,23.4178,86.653368
713378,BARDDHAMAN,23.718594,87.23197
713381,BARDDHAMAN,23.690128,87.379847
713384,BARDDHAMAN,23.648181,87.160475
713385,BARDDHAMAN,23.662673,87.307413
713386,BARDDHAMAN,23.8371222,86.909973
713401,BARDDHAMAN,23.12,88.03
713403,BARDDHAMAN,23.32,87.58
713404,BARDDHAMAN,23,87.99
713405,BARDDHAMAN,23.25,88.34
713406,BARDDHAMAN,23.32,87.72
713407,BARDDHAMAN,23.28,88.07
713408,BARDDHAMAN,23.8371222,86.909973
713409,BARDDHAMAN,23.24,88.29
713420,BARDDHAMAN,23.8371222,86.909973
713421,BARDDHAMAN,22.98,87.89
713422,BARDDHAMAN,23.38,88.15
713423,BARDDHAMAN,23.14,87.76
713424,BARDDHAMAN,23.01,87.87
713426,BARDDHAMAN,23.38,88.07
713427,BARDDHAMAN,22.96,87.81
713428,BARDDHAMAN,23.32,87.66
713502,BARDDHAMAN,23.63,88.14
713512,BARDDHAMAN,23.52,88.26
713513,BARDDHAMAN,23.42,88.25
713514,BARDDHAMAN,23.53,88.14
713515,BARDDHAMAN,23.36,88.22
713519,NADIA,23.32,88.33
713520,BARDDHAMAN,23.44,87.91
721101,WEST,22.4244,87.3382
721102,WEST,22.432,87.2979
721121,NAN,22.430889,87.321491
721122,WEST,22.5537865,87.4641119
721124,WEST,22.430889,87.321491
721125,NAN,22.208,87.14635
721126,WEST,22.369,87.5544
721127,WEST,22.8631347,87.3537738
721128,NAN,22.7097,87.171
721129,WEST,22.430889,87.321491
721130,EAST,15.5934,87.8175
721131,WEST,22.3956,87.7419
721132,WEST,22.3832,87.1908
721133,WEST,22.1167506,87.2344562
721134,EAST,22.4325,87.8594
721135,WEST,22.181,87.1597
721136,WEST,22.4461,87.6297
721137,EAST,23.1207,87.8175
721139,EAST,22.4042,87.7175
721140,WEST,22.2831,87.5865
721143,NAN,22.2786,87.3798
721144,WEST,22.3842,87.7445
721145,WEST,22.2695,87.2867
721146,WEST,22.5367,87.7136
721147,WEST,22.6423,87.319
721148,WEST,24.0497,87.5756
721149,WEST,22.381,87.4401
721150,WEST,22.5538,87.4641
721151,EAST,15.5934,87.7745
721152,EAST,22.4586,87.7745
721153,WEST,22.4586,87.7745
721154,EAST,22.4586,87.7745
721155,WEST,22.2415,87.6719
721156,WEST,22.430889,87.321491
721157,WEST,22.824,87.2407
721158,EAST,22.503,87.837
721159,NAN,22.0035,87.146
721160,WEST,22.361,87.6112
721161,WEST,22.4852777,87.8558333
721166,WEST,22.2232,87.5618
721171,EAST,22.2956667,87.926
721172,EAST,22.2152,87.532
721201,WEST,22.7329,87.5169
721211,WEST,22.6068031,87.7246498
721212,WEST,22.6637,87.7468
721222,WEST,22.7252,87.6754
721232,WEST,22.7065,87.6162
721242,WEST,22.8226,87.6137
721253,WEST,22.70215,87.3378
721260,WEST,22.6388,87.4977
721301,WEST,22.346,87.232
721302,WEST,22.3215556,87.3099167
721303,WEST,22.3396944,87.21275
721304,WEST,22.3377,87.2693
721305,WEST,22.330409,87.318099
721306,WEST,22.34046,87.307838
721401,EAST,21.741826,87.75296
721402,EAST,21.7745451,87.7476739
721403,EAST,21.9372222,87.7761111
721404,EAST,21.7786111,87.7419444
721405,EAST,21.823665,87.657171
721406,EAST,21.778731,87.754979
721420,WEST,21.0002971,87.0003942
721422,EAST,21.916378,87.664278
721423,EAST,21.658409,87.587289
721424,WEST,22.124985,87.373629
721425,EAST,22.019615,87.719532
721426,WEST,21.950123,87.244418
721427,EAST,21.898309,87.801232
721428,EAST,21.648867,87.501245
721429,EAST,21.859036,87.539127
721430,EAST,21.935252,87.847609
721431,EAST,21.9003167,87.9114147
721432,EAST,21.89,87.87
721433,EAST,21.75,87.66
721434,EAST,22.0813107,87.6359125
721435,WEST,21.9457953,87.3438429
721436,WEST,21.7845741,87.4145542
721437,WEST,24.3029,87.818
721438,EAST,21.955279,87.560406
721439,EAST,22.0705888,87.5148537
721440,EAST,22.004602,87.5789698
721441,EAST,21.6646641,87.5117612
721442,EAST,21.784389,87.8169
721443,WEST,21.9467,87.4938
721444,EAST,21.8843986,87.7592396
721445,WEST,22.6916,87.7719
721446,EAST,21.705437,87.516251
721447,EAST,21.8215022,87.4894443
721448,EAST,21.81205,87.5568898
721449,EAST,21.8587819,87.7549911
721450,EAST,21.748852,87.779757
721451,WEST,22.0242641,87.3152799
721452,EAST,21.8248993,87.6211061
721453,EAST,21.704586,87.542058
721454,EAST,22.068698,87.566185
721455,EAST,21.706782,87.650203
721456,EAST,21.95611,87.640718
721457,WEST,21.856036,87.319007
721458,EAST,22.0843645,87.6912315
721463,EAST,21.621445,87.507221
721467,WEST,22.120944,87.545939
721501,NAN,22.632,86.7642
721503,NAN,22.4497,86.8747
721504,NAN,22.504,86.9912
721505,NAN,22.4761,86.8572
721506,NAN,22.2059,86.8948
721507,NAN,22.4654,86.9962
721513,NAN,22.371,87.1248
721514,NAN,22.4746,87.0214
721515,NAN,22.6168,86.8183
721516,NAN,22.584,87.0499
721517,NAN,22.6203,86.7806
721601,EAST,24.3588,87.8041
721602,EAST,22.0758,88.1375
721603,EAST,15.5934,87.9316
721604,EAST,22.3,88.0559
721606,EAST,22.0312171,88.042939
721607,EAST,22.0195,88.0619
721624,EAST,22.116759,87.59
721625,EAST,22.5384,88.0213
721626,EAST,22.9051,87.8842
721627,EAST,24.3491,92.1314
721628,EAST,22.2498,88.1065
721629,EAST,22.5384,88.0213
721631,EAST,22.2092,88.2753
721632,EAST,23.1444,87.9658
721633,EAST,22.6606,88.0631
721634,EAST,22.3623,87.7811
721635,EAST,22.1138,88.112
721636,EAST,22.2955,87.926
721637,EAST,22.302,87.925
721638,EAST,22.112991,87.799122
721641,EAST,22.4705,87.7739
721642,EAST,22.8722,87.7745
721643,EAST,22.8786111,88.0141666
721644,EAST,22.7639,88.1081
721645,EAST,21.135934,88.083917
721646,EAST,15.5934,88.3792
721647,EAST,22.2975,87.7542
721648,EAST,24.4536,87.9044
721649,EAST,22.3578,88.1922
721650,EAST,22.8722,88.0876
721651,EAST,22.9221,87.9839
721652,EAST,22.1727,87.5526
721653,EAST,22.2565,87.8619
721654,EAST,22.1303,88.0483
721655,EAST,15.5934,87.9839
721656,EAST,23.1832,87.9551
721657,EAST,22.9221,87.9839
721658,EAST,22.9221,87.9839
721659,EAST,15.5934,88.0291
722101,BANKURA,23.2169044,87.0668791
722102,BANKURA,23.2334116,87.0335438
722121,BANKURA,23.15435,87.14715
722122,BANKURA,23.1285475,87.3167597
722132,BANKURA,23.3084649,86.9649056
722133,BANKURA,23.1575,86.8791
722134,BANKURA,22.767185,87.0218089
722135,BANKURA,22.866676,86.783324
722136,BANKURA,23.1653642,86.9488622
722137,BANKURA,23.3084639,86.9649066
722138,BANKURA,23.047247,87.446698
722139,BANKURA,23.3084689,86.9649016
722140,BANKURA,22.978058,86.850706
722141,BANKURA,23.041,87.6075
722142,BANKURA,23.426395,87.285114
722143,BANKURA,23.5513,87.11239
722144,BANKURA,23.14494,87.204477
722146,BANKURA,23.13095,87.18497
722147,BANKURA,23.144936,87.204481
722148,BANKURA,22.83329,86.75195
722149,BANKURA,22.95324,87.2983
722150,BANKURA,22.800007,86.949993
722151,BANKURA,22.9222494,87.073657
722152,BANKURA,23.0536,87.0818
722153,BANKURA,23.5855,86.93447
722154,BANKURA,22.9812,86.78247
722155,BANKURA,22.74281,87.02795
722156,BANKURA,22.9875,87.14365
722157,BANKURA,23.1669,87.37045
722158,BANKURA,23.5236,86.9381
722160,BANKURA,22.9686,86.98905
722161,BANKURA,22.8864273,87.7049413
722162,BANKURA,23.13095,87.18497
722164,BANKURA,23.4376,87.19525
722173,BANKURA,23.21833,86.85333
722176,BANKURA,23.258282,87.137811
722183,BANKURA,23.51917,87.39389
722201,BANKURA,23.14993,87.631063
722202,BANKURA,23.426398,87.285111
722203,BANKURA,23.079725,87.18495
722204,BANKURA,23.3937333,87.3054
722205,BANKURA,23.079734,87.18497
722206,BANKURA,23.1906202,87.5445212
722207,BANKURA,23.303229,87.415682
722208,BANKURA,23.303229,87.415682
723101,PURULIYA,23.2029,86.221982
723102,PURULIYA,23.5384346,86.6497733
723103,PURULIYA,23.3443543,86.2818753
723104,PURULIYA,23.3752444,86.5955813
723121,PURULIYA,23.5030412,86.6966854
723126,PURULIYA,23.4914831,86.547672
723127,PURULIYA,23.154205,86.4162
723128,PURULIYA,23.161139,86.595581
723129,PURULIYA,22.910379,86.555121
723130,PURULIYA,23.3150033,86.6988728
723131,PURULIYA,23.1126789,86.5552137
723132,PURULIYA,23.332078,86.365208
723133,PURULIYA,23.6159061,86.649464
723134,PURULIYA,23.591303,86.663469
723142,PURULIYA,23.34572,86.482576
723143,PURULIYA,23.1187695,86.1726327
723145,PURULIYA,23.6222123,86.6031646
723146,PURULIYA,23.5867778,86.4710556
723147,PURULIYA,23.4032594,86.3858181
723148,PURULIYA,23.4058955,86.5021814
723149,PURULIYA,23.3586197,86.2853145
723151,PURULIYA,23.2323625,86.7290634
723152,PURULIYA,23.249322,85.98281
723153,PURULIYA,23.2489838,86.2717231
723154,PURULIYA,23.2794228,86.2592196
723155,PURULIYA,23.5113045,86.4412879
723156,PURULIYA,23.5558675,86.8446218
723201,PURULIYA,23.4337279,86.1823982
723202,PURULIYA,23.3551803,86.0591228
723212,PURULIYA,23.2244286,85.8818829
723213,PURULIYA,23.5946833,86.7089384
723215,PURULIYA,23.478677,86.071787
731101,BIRBHUM,23.897978,87.533416
731102,BIRBHUM,23.835683,87.522275
731103,BIRBHUM,23.949801,87.596418
731104,BIRBHUM,23.834556,87.462028
731121,BIRBHUM,23.76152,87.578437
731123,BIRBHUM,23.790274,87.338256
731124,BIRBHUM,23.736326,87.396755
731125,BIRBHUM,23.496823,87.33249
731126,BIRBHUM,23.97045,87.376628
731127,BIRBHUM,24.005052,87.519801
731129,BIRBHUM,23.815182,87.637146
731130,BIRBHUM,23.982441,87.32614
731132,BIRBHUM,23.994571,87.608764
731133,BIRBHUM,23.9113333,87.5271667
731201,BIRBHUM,23.862787,87.739423
731202,BIRBHUM,24.179018,87.867537
731204,BIRBHUM,23.709217,87.708641
731214,BIRBHUM,23.668077,87.545766
731215,BIRBHUM,23.603938,87.890777
731216,BIRBHUM,24.065405,87.67414
731218,BIRBHUM,24.005818,87.764033
731219,BIRBHUM,24.476217,87.812907
731220,BIRBHUM,24.279971,87.927352
731221,BIRBHUM,24.431443,87.928519
731222,BIRBHUM,24.532034,87.902831
731223,BIRBHUM,24.19591,87.759112
731224,BIRBHUM,23.4558583,88.06275
731233,BIRBHUM,24.11308,87.783712
731234,BIRBHUM,23.894886,87.707616
731235,BIRBHUM,23.690133,87.709904
731236,BIRBHUM,23.716501,87.600122
731237,BIRBHUM,24.264468,87.98982
731238,BIRBHUM,24.357418,87.90455
731240,BIRBHUM,23.656003,87.841334
731241,BIRBHUM,24.209563,87.921322
731242,BIRBHUM,24.254605,87.918771
731243,BIRBHUM,24.149952,87.765263
731244,BIRBHUM,24.08926,87.885658
731245,BIRBHUM,23.996416,87.834099
731301,BIRBHUM,23.682159,87.791089
731302,BIRBHUM,23.771364,87.897925
731303,BIRBHUM,23.81607,87.798465
731304,BIRBHUM,23.853608,87.0845811
732101,MALDAH,25.6891666,88.2447222
732102,MALDAH,25.011173,88.141133
732103,MALDAH,25.011173,88.141133
732121,MALDAH,25.011173,88.141133
732122,MALDAH,25.011173,88.141133
732123,MALDAH,25.011173,88.141133
732124,MALDAH,25.011173,88.141133
732125,MALDAH,25.011173,88.141133
732126,MALDAH,25.011173,88.141133
732127,MALDAH,25.011173,88.141133
732128,MALDAH,25.2886,88.38367
732138,MALDAH,25.011173,88.141133
732139,MALDAH,25.011173,88.141133
732140,MALDAH,25.011173,88.141133
732141,MALDAH,25.2886,88.38367
732142,MALDAH,25.2886,88.38367
732144,MALDAH,24.9996111,88.1455
732201,MALDAH,25.011173,88.141133
732202,MALDAH,25.011173,88.141133
732203,MALDAH,25.162655,88.339631
732204,MALDAH,25.0108333,88.1408333
732205,MALDAH,25.011173,88.141133
732206,MALDAH,25.011173,88.141133
732207,MALDAH,25.011173,88.141133
732208,MALDAH,25.011173,88.141133
732209,MALDAH,25.011173,88.141133
732210,MALDAH,25.011173,88.141133
732215,MALDAH,24.0004861,87.0012916
732216,MALDAH,25.162655,88.339631
733101,DAKSHIN DINAJPUR,25.2302553,88.7714195
733102,DAKSHIN DINAJPUR,25.22,88.77
733103,DAKSHIN DINAJPUR,25.25,88.77
733121,DAKSHIN DINAJPUR,25.22,88.77
733123,UTTAR DINAJPUR,25.22,88.77
733124,DAKSHIN DINAJPUR,25.39,88.51
733125,DAKSHIN DINAJPUR,25.38,88.27
733126,DAKSHIN DINAJPUR,25.22,88.77
733127,DAKSHIN DINAJPUR,25.3,88.57
733128,DAKSHIN DINAJPUR,25.45,88.16
733129,UTTAR DINAJPUR,25.67,88.33
733130,UTTAR DINAJPUR,25.6,88.12
733132,DAKSHIN DINAJPUR,25.36,88.52
733133,DAKSHIN DINAJPUR,25.32,88.76
733134,UTTAR DINAJPUR,25.6,88.12
733139,NAN,25.3644441,88.603976
733140,DAKSHIN DINAJPUR,25.22,88.77
733141,DAKSHIN DINAJPUR,25.42,88.73
733142,MALDAH,25.36,88.51
733143,UTTAR DINAJPUR,25.52,88.16
733145,DAKSHIN DINAJPUR,25.26,88.89
733156,UTTAR DINAJPUR,25.87,87.82
733158,DAKSHIN DINAJPUR,26.26,88.19
733201,UTTAR DINAJPUR,25.89,87.84
733202,UTTAR DINAJPUR,25.25,88.77
733207,UTTAR DINAJPUR,26.31,88.28
733208,UTTAR DINAJPUR,26.14,88.02
733209,UTTAR DINAJPUR,25.87,87.84
733210,UTTAR DINAJPUR,26.016,88.10704
733215,UTTAR DINAJPUR,25.22,88.77
734001,DARJILING,26.7245556,88.4095278
734002,DARJILING,26.7097222,88.4287778
734003,DARJILING,26.7467,88.4162
734004,DARJILING,26.70525,88.4280833
734005,DARJILING,28.6912,77.2901
734006,JALPAIGURI,26.543477,88.720526
734007,JALPAIGURI,26.69265,88.4997
734008,NAN,26.9688,88.4186
734009,DARJILING,26.84952,88.44081
734010,NAN,26.7166,88.3833
734011,DARJILING,26.970309,88.22289
734012,DARJILING,26.68,88.3662
734013,DARJILING,26.7094722,88.3536944
734014,DARJILING,26.6753,88.3238
734015,JALPAIGURI,26.52202,88.717468
734091,NAN,26.73,88.4
734101,DARJILING,26.871511,88.364228
734102,DARJILING,27,88.24
734103,DARJILING,27.0331,88.2561
734104,DARJILING,27.0742,88.2315
734105,DARJILING,27.036,88.2626
734201,DARJILING,27.10513,88.20075
734203,DARJILING,26.8783611,88.2785833
734204,DARJILING,27.035998,88.262675
734209,DARJILING,26.8821,88.2788
734213,DARJILING,27.036,88.2626
734214,DARJILING,27.036007,88.262672
734215,DARJILING,26.9887,88.523
734216,DARJILING,26.8821,88.2788
734217,DARJILING,26.8326,88.2662
734218,DARJILING,27.116849,88.58595
734220,DARJILING,26.970309,88.22289
734221,DARJILING,26.789483,88.363714
734222,DARJILING,27.044,88.3809
734223,DARJILING,26.8584,88.3156
734224,DARJILING,27.06,88.47
734226,DARJILING,27.02,88.35
734301,NAN,27.0575,88.4415
734311,NAN,27.15507,88.64071
734312,DARJILING,27.738,88.394
734313,DARJILING,27.060007,88.469993
734314,NAN,27.1272,88.5937
734315,NAN,26.11145,88.5159
734316,NAN,27.0666,88.4666
734421,DARJILING,26.683523,88.325847
734423,DARJILING,27.036007,88.262675
734424,DARJILING,26.7344444,88.2983333
734425,DARJILING,26.7084,88.4269
734426,DARJILING,26.7083938,88.4268621
734427,DARJILING,26.56315,88.17728
734429,DARJILING,26.6352,88.2047
734434,DARJILING,27.036007,88.262675
734501,JALPAIGURI,26.87,88.57
734503,NAN,27.04,88.87
735101,JALPAIGURI,26.543658,88.718869
735102,JALPAIGURI,26.51,88.69
735121,JALPAIGURI,26.65,88.62
735122,NAN,26.33,88.8
735132,JALPAIGURI,26.42,88.7
735133,JALPAIGURI,26.66,88.57
735134,JALPAIGURI,26.57,88.54
735135,JALPAIGURI,26.62,88.47
735202,JALPAIGURI,26.83,89.02
735203,JALPAIGURI,26.75,89.05
735204,NAN,26.65,89.15
735205,JALPAIGURI,26.89,88.97
735206,JALPAIGURI,26.82,88.8
735207,JALPAIGURI,26.87,89.05
735208,NAN,26.80014,89.45602
735209,JALPAIGURI,26.85,88.67
735210,JALPAIGURI,26.6,88.96
735211,NAN,26.42,89.24
735212,JALPAIGURI,26.67,89.03
735213,NAN,26.65,89.2
735214,NAN,26.68,89.4
735215,NAN,26.7356389,89.36575
735216,JALPAIGURI,26.63,89.17
735217,NAN,26.73,89.41
735218,JALPAIGURI,26.7,88.66
735219,JALPAIGURI,26.6799583,88.84715534
735220,NAN,26.75,89.26
735221,JALPAIGURI,26.87,88.75
735222,JALPAIGURI,26.86,88.62
735223,JALPAIGURI,26.94,88.81
735224,JALPAIGURI,26.52,88.77
735225,JALPAIGURI,26.85,88.91
735226,NAN,26.5384,88.90455
735227,NAN,26.75,89.58
735228,NAN,26.8,88.24
